signal_rank,variant_id,family,base_config_json,stop_loss,take_profit,raw_candidates,train_final_equity,train_total_return,train_cagr,train_sharpe,train_max_drawdown,train_trades,train_traded_days,train_average_positions,train_max_positions_used,train_blown_up,train_worst_day,validation_final_equity,validation_total_return,validation_cagr,validation_sharpe,validation_max_drawdown,validation_trades,validation_traded_days,validation_average_positions,validation_max_positions_used,validation_blown_up,validation_worst_day,diagnostic_2025_final_equity,diagnostic_2025_total_return,diagnostic_2025_cagr,diagnostic_2025_sharpe,diagnostic_2025_max_drawdown,diagnostic_2025_trades,diagnostic_2025_traded_days,diagnostic_2025_average_positions,diagnostic_2025_max_positions_used,diagnostic_2025_blown_up,diagnostic_2025_worst_day,y2021_return,y2021_sharpe,y2021_max_drawdown,y2021_trades,y2022_return,y2022_sharpe,y2022_max_drawdown,y2022_trades,y2023_return,y2023_sharpe,y2023_max_drawdown,y2023_trades,y2024_return,y2024_sharpe,y2024_max_drawdown,y2024_trades,y2025_return,y2025_sharpe,y2025_max_drawdown,y2025_trades,signal_sharpe_stability,signal_positive_year_share_2021_2024,signal_worst_year_return_2021_2024,signal_selection_score
100,f8df3b11d6f6,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_max"": 0.0}",0.025,,229,11824.98912798458,0.18249891279845798,0.057702662662019844,0.7329417138572657,-0.03427378928151037,96,44,0.12749003984063745,10,False,-0.021892098458227125,10329.248694331525,0.03292486943315254,0.032792620823696605,0.9160622608522486,-0.016091042863699112,28,17,0.11067193675889328,10,False,-0.0027,10928.669706202647,0.09286697062026472,0.09364365844560396,1.2359598198233743,-0.010411863249309317,41,17,0.164,10,False,-0.0054,0.012917251107055883,0.5949986282083248,-0.010778129999999941,21,0.101836373565656,0.8782552575644218,-0.03427378928151037,51,0.0595212642851759,0.8480944806852212,-0.019606509429848096,24,0.03292486943315254,0.9160622608522486,-0.016091042863699112,28,0.09286697062026472,1.2359598198233743,-0.010411863249309317,41,-0.18312054699498292,1.0,0.012917251107055883,0.9333104761904761
101,f0a400505e23,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.03}",,0.08,350,11363.916225643557,0.13639162256435577,0.0437177840863987,0.6713368593649977,-0.06619060100643392,115,45,0.15272244355909695,10,False,-0.04013576297052877,10487.893460981377,0.048789346098137676,0.04859189176800993,1.0300828549780752,-0.01402299993134215,28,14,0.11067193675889328,10,False,-0.007603250896649904,11383.625157868135,0.13836251578681358,0.13954329859411962,1.6219888546615517,-0.017843286101046796,50,18,0.2,10,False,-0.017843286101046945,0.03252155985107774,0.9528447461331777,-0.01714312796208528,26,0.08403112252829437,0.8366080276002594,-0.06069435960813463,62,0.015283068456932725,0.3890121774135137,-0.03486489371838253,27,0.048789346098137676,1.0300828549780752,-0.01402299993134215,28,0.13836251578681358,1.6219888546615517,-0.017843286101046796,50,-0.3587459956130775,1.0,0.015283068456932725,0.9332342857142857
102,122f236cfdce,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_max"": 0.0}",,,229,12271.89405195796,0.2271894051957959,0.07091567541475885,0.8006467997075281,-0.057925774801064533,96,44,0.12749003984063745,10,False,-0.03768071511157404,10531.699911613865,0.05316999116138654,0.052954364588804426,0.9847871169589247,-0.02074907604852383,28,17,0.11067193675889328,10,False,-0.008935651710003888,11424.475855782439,0.14244758557824388,0.14366537923757128,1.3152288092975366,-0.009753281851684559,41,17,0.164,10,False,-0.00808236492006984,0.030497451704676992,1.009113166971174,-0.01714312796208528,21,0.10930472034932426,0.873041275116201,-0.05792577480106442,51,0.07352908200849795,0.8794560380718575,-0.05391453546137892,24,0.05316999116138654,0.9847871169589247,-0.02074907604852383,28,0.14244758557824388,1.3152288092975366,-0.009753281851684559,41,-0.18414031725139668,1.0,0.030497451704676992,0.9331177777777776
103,877dbc625fa1,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 100000000.0, ""mom3_max"": -0.08, ""prev_return_percentile_max"": 0.15}",,0.08,171,11033.575005665725,0.10335750056657256,0.03346429927581318,0.6309755561528329,-0.04637690600024669,72,27,0.09561752988047809,10,False,-0.04104023440218394,10374.945322424493,0.03749453224244936,0.03734359923774444,1.0079171185033242,-0.010351057465260993,19,10,0.07509881422924901,10,False,-0.008935651710003888,10963.406750819147,0.09634067508191468,0.09714768551724218,1.3480218581542562,-0.012453403562046383,34,9,0.136,10,False,-0.01245340356204662,0.026633685634522397,1.6638558879524463,-0.0020959314866053624,15,0.06739636222838818,0.78705394860505,-0.04637690600024669,38,0.006873760643531623,0.24225124733273867,-0.02726664314356153,19,0.03749453224244936,1.0079171185033242,-0.010351057465260993,19,0.09634067508191468,1.3480218581542562,-0.012453403562046383,34,-0.37694156235049137,1.0,0.006873760643531623,0.9330730158730158
104,95dd5c2af192,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.03}",0.03,,177,11599.018450144722,0.15990184501447224,0.05089493577176052,0.6206540689059694,-0.03416123288003825,70,34,0.09296148738379814,10,False,-0.019200000000000002,10514.89844978378,0.05148984497837783,0.0512811966561586,1.2526157786515006,-0.006389759999999911,21,10,0.08300395256916997,10,False,-0.0032,10934.51273175543,0.09345127317554303,0.09423305526066139,1.302897505658132,-0.0063897599999998,35,13,0.14,10,False,-0.0032,0.013616214702298457,0.6769143686875743,-0.007740678484098318,19,0.11622556869726886,0.9266707781025156,-0.020159068674457936,33,0.02516961003856011,0.3765137278098297,-0.028615680000000032,18,0.05148984497837783,1.2526157786515006,-0.006389759999999911,21,0.09345127317554303,1.302897505658132,-0.0063897599999998,35,-0.6319617097455312,1.0,0.013616214702298457,0.9329876190476191
105,d1058d25def3,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": null, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_max"": 0.0}",,,505,13137.03258672985,0.3137032586729851,0.095611190094957,0.9118868929089592,-0.09913628528623308,188,82,0.249667994687915,10,False,-0.04013576297052877,10678.142212705665,0.06781422127056658,0.067537327049495,1.1950005856265982,-0.02074907604852394,45,28,0.17786561264822134,10,False,-0.008935651710003888,11702.240563989952,0.17022405639899518,0.1716966112525593,1.4341312094827119,-0.02486118428281825,72,31,0.288,10,False,-0.01689166827563112,0.04647605160055668,1.1327783817358943,-0.018669662038742096,41,0.145280411437815,0.9571450633743211,-0.09913628528623275,105,0.09611507430401867,1.0518747059063533,-0.05962612042304616,42,0.06781422127056658,1.1950005856265982,-0.02074907604852394,45,0.17022405639899518,1.4341312094827119,-0.02486118428281825,72,-0.283113692717639,1.0,0.04647605160055668,0.9329190476190475
106,c477c7333e5b,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 100000000.0, ""mom3_max"": -0.08, ""prev_return_percentile_max"": 0.15}",,,171,11609.716593771776,0.16097165937717772,0.05121921478382019,0.5914764272634534,-0.06065722811544194,72,27,0.09561752988047809,10,False,-0.04104023440218394,10365.693094366956,0.036569309436695674,0.036422165882573854,0.9733696392191784,-0.009156744752314094,19,10,0.07509881422924901,10,False,-0.008935651710003888,11192.525122426325,0.11925251224263245,0.1202617363951668,1.2604981045780537,-0.013686835570762002,34,9,0.136,10,False,-0.013686835570762135,0.02862118077850684,1.6773257299738005,-0.0020959314866054735,15,0.11565728620800297,0.8869265593653899,-0.04842768900118721,38,0.011661794960038385,0.1808383206071639,-0.06065722811544194,19,0.036569309436695674,0.9733696392191784,-0.009156744752314094,19,0.11925251224263245,1.2604981045780537,-0.013686835570762002,34,-0.381893211955725,1.0,0.011661794960038385,0.9326434920634921
107,c0ac012780e4,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_max"": 0.0}",,0.08,453,12052.982812498547,0.20529828124985472,0.06448417069169365,0.831705874359303,-0.08237357864625683,155,59,0.2058432934926959,10,False,-0.04013576297052877,10533.362229271632,0.053336222927163224,0.05311990536053823,1.0726802343486816,-0.02074907604852405,36,19,0.1422924901185771,10,False,-0.008935651710003888,11572.87336035124,0.1572873360351239,0.15864056741566102,1.6596311633978071,-0.017843286101046907,63,22,0.252,10,False,-0.017843286101046945,0.03923615492866794,1.0661196528094323,-0.01714312796208528,31,0.11487810710215274,0.9268158700441815,-0.08237357864625683,92,0.04028635622764054,1.083879603208325,-0.029518373646801432,32,0.053336222927163224,1.0726802343486816,-0.02074907604852405,36,0.1572873360351239,1.6596311633978071,-0.017843286101046907,63,-0.24097435998937866,1.0,0.03923615492866794,0.9321685714285713
108,2f0a6f67249a,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": null, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_max"": 0.0}",,,261,12366.11636693959,0.23661163669395902,0.07366038901966165,0.8186525709945709,-0.05910165329066808,116,60,0.15405046480743692,10,False,-0.03768071511157404,10571.824138394006,0.05718241383940059,0.056950079583101054,1.0340573437414593,-0.02074907604852405,35,24,0.1383399209486166,10,False,-0.008935651710003888,11231.21288075313,0.12312128807531297,0.1241650327028998,1.1475247831473703,-0.014816470030870055,46,22,0.184,10,False,-0.00808236492006984,0.023624670424639893,0.7577259795071433,-0.02351848907524745,27,0.12259817456818856,0.962748798455032,-0.059101653290667855,58,0.07613870803227862,0.8825263394610583,-0.050678490759650585,31,0.05718241383940059,1.0340573437414593,-0.02074907604852405,35,0.12312128807531297,1.1475247831473703,-0.014816470030870055,46,-0.2154047727468884,1.0,0.023624670424639893,0.9320971428571427
109,8aaa6bf06aa6,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 100000000.0, ""mom3_max"": -0.05, ""prev_return_max"": 0.0}",,,438,12789.51104013015,0.27895110401301504,0.08582512018257993,0.8490544140427755,-0.07244913355572469,147,56,0.1952191235059761,10,False,-0.04013576297052877,10617.851701475003,0.06178517014750029,0.06153359625965149,1.1158839952493984,-0.02074907604852394,36,19,0.1422924901185771,10,False,-0.008935651710003888,11753.28687794657,0.17532868779465693,0.17684864427834346,1.5874522156874213,-0.016891668275631155,62,22,0.248,10,False,-0.01689166827563112,0.04091473826733405,1.0457682285063112,-0.01714312796208517,30,0.16592996758338718,1.0802410965732174,-0.07244913355572458,87,0.053819713201059605,0.6745534811924061,-0.06283166446795463,30,0.06178517014750029,1.1158839952493984,-0.02074907604852394,36,0.17532868779465693,1.5874522156874213,-0.016891668275631155,62,-0.2668295812066229,1.0,0.04091473826733405,0.9320733333333333
110,9859bb6bf866,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": 0.0, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_max"": 0.0}",0.025,,230,11792.975219786891,0.1792975219786892,0.05674348586992117,0.7213221135105194,-0.03671868163983161,97,44,0.12881806108897742,10,False,-0.021892098458227125,10329.248694331525,0.03292486943315254,0.032792620823696605,0.9160622608522486,-0.016091042863699112,28,17,0.11067193675889328,10,False,-0.0027,10928.669706202647,0.09286697062026472,0.09364365844560396,1.2359598198233743,-0.010411863249309317,41,17,0.164,10,False,-0.0054,0.012917251107055883,0.5949986282083248,-0.010778129999999941,21,0.09885336122370592,0.8546060131589591,-0.03671868163983105,52,0.0595212642851759,0.8480944806852212,-0.019606509429848096,24,0.03292486943315254,0.9160622608522486,-0.016091042863699112,28,0.09286697062026472,1.2359598198233743,-0.010411863249309317,41,-0.19474014734172918,1.0,0.012917251107055883,0.9318590476190477
111,845ab6bd42d0,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": 0.0, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.03}",0.03,,178,11561.782435858542,0.1561782435858543,0.04976469439682041,0.6076820312441487,-0.037261838874002806,71,34,0.09428950863213811,10,False,-0.019200000000000002,10514.89844978378,0.05148984497837783,0.0512811966561586,1.2526157786515006,-0.006389759999999911,21,10,0.08300395256916997,10,False,-0.0032,10934.51273175543,0.09345127317554303,0.09423305526066139,1.302897505658132,-0.0063897599999998,35,13,0.14,10,False,-0.0032,0.013616214702298457,0.6769143686875743,-0.007740678484098318,19,0.11264218003371451,0.9004716103803649,-0.0233046254363376,34,0.02516961003856011,0.3765137278098297,-0.028615680000000032,18,0.05148984497837783,1.2526157786515006,-0.006389759999999911,21,0.09345127317554303,1.302897505658132,-0.0063897599999998,35,-0.644933747407352,1.0,0.013616214702298457,0.9314809523809523
112,48551a3c6d39,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_max"": 0.0}",,0.06,453,11632.774734504388,0.16327747345043875,0.05191747097967725,0.78495373361213,-0.08237357864625694,155,59,0.2058432934926959,10,False,-0.04013576297052877,10446.66139865719,0.0446661398657191,0.044485724051410935,0.9652657715834254,-0.020442906506694336,36,19,0.1422924901185771,10,False,-0.008935651710003888,11429.870675684588,0.1429870675684588,0.14420975777390432,1.6746759806969678,-0.01984328610104691,63,22,0.252,10,False,-0.019843286101046947,0.03437718835180381,1.0214546254692614,-0.01714312796208528,31,0.08204683972633342,0.7991329415822288,-0.08237357864625672,92,0.03934163004090219,1.108010579162832,-0.029518373646801432,32,0.0446661398657191,0.9652657715834254,-0.020442906506694336,36,0.1429870675684588,1.6746759806969678,-0.01984328610104691,63,-0.18031203797129547,1.0,0.03437718835180381,0.9314441269841269
113,2a249ea3eda6,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 100000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.03}",,0.06,339,11104.553435705606,0.11045534357056064,0.03568445831984057,0.6490710552868219,-0.06398571788673424,108,43,0.14342629482071714,10,False,-0.04013576297052877,10428.775691039551,0.04287756910395513,0.0427045243776476,0.9688355188113851,-0.014022999931342262,28,14,0.11067193675889328,10,False,-0.007603250896649904,11151.293554335149,0.11512935543351488,0.11610190813237509,1.5323765355307464,-0.019843286101046798,49,18,0.196,10,False,-0.019843286101046947,0.02608073310371095,0.8394280092057779,-0.01714312796208528,25,0.06620682857115168,0.7800779093947848,-0.06197587416453754,59,0.015028194335326539,0.4965071944307432,-0.031005355426691472,24,0.04287756910395513,0.9688355188113851,-0.014022999931342262,28,0.11512935543351488,1.5323765355307464,-0.019843286101046798,49,-0.3197644635245632,1.0,0.015028194335326539,0.9313853968253968
114,cfb2e2bbfeb5,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": null, ""min_adv20"": 100000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.03}",,0.06,358,11469.223928799816,0.14692239287998166,0.04694469311241156,0.8286564550752646,-0.061503999070129156,120,51,0.1593625498007968,10,False,-0.04013576297052877,10645.781058162644,0.06457810581626444,0.06431481908344128,1.4036290920810188,-0.014022999931342262,33,19,0.13043478260869565,10,False,-0.007603250896649904,11046.65539471893,0.10466553947189294,0.10554558015887072,1.3963751893670122,-0.01984328610104691,51,20,0.204,10,False,-0.019843286101046947,0.04175143699550787,1.252449146915521,-0.01714312796208528,30,0.07340250322302144,0.8550370473794414,-0.058449614119404525,63,0.025669214112076233,0.7823739209021714,-0.03100535542669125,27,0.06457810581626444,1.4036290920810188,-0.014022999931342262,33,0.10466553947189294,1.3963751893670122,-0.01984328610104691,51,-0.5749726370057542,1.0,0.025669214112076233,0.9311968253968252
115,1ef0de1355d6,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 20000000.0, ""mom3_max"": -0.08, ""prev_return_percentile_max"": 0.15}",,,175,11580.492704436569,0.1580492704436569,0.050332917776320985,0.5783059501681341,-0.06065722811544194,75,28,0.099601593625498,10,False,-0.04104023440218394,10365.693094366956,0.036569309436695674,0.036422165882573854,0.9733696392191784,-0.009156744752314094,19,10,0.07509881422924901,10,False,-0.008935651710003888,11380.429935627986,0.1380429935627987,0.13922088647390218,1.36463874550832,-0.013686835570762002,35,9,0.14,10,False,-0.013686835570762135,0.02862118077850684,1.6773257299738005,-0.0020959314866054735,15,0.11205639340583673,0.8622867351566426,-0.05149898152782206,39,0.01238281202412872,0.1866055599851259,-0.06065722811544194,21,0.036569309436695674,0.9733696392191784,-0.009156744752314094,19,0.1380429935627987,1.36463874550832,-0.013686835570762002,35,-0.3950636890510443,1.0,0.01238281202412872,0.9311961904761905
116,96fb5c721628,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.08, ""prev_return_percentile_max"": 0.15}",,,175,11580.492704436569,0.1580492704436569,0.050332917776320985,0.5783059501681341,-0.06065722811544194,75,28,0.099601593625498,10,False,-0.04104023440218394,10365.693094366956,0.036569309436695674,0.036422165882573854,0.9733696392191784,-0.009156744752314094,19,10,0.07509881422924901,10,False,-0.008935651710003888,11380.429935627986,0.1380429935627987,0.13922088647390218,1.36463874550832,-0.013686835570762002,35,9,0.14,10,False,-0.013686835570762135,0.02862118077850684,1.6773257299738005,-0.0020959314866054735,15,0.11205639340583673,0.8622867351566426,-0.05149898152782206,39,0.01238281202412872,0.1866055599851259,-0.06065722811544194,21,0.036569309436695674,0.9733696392191784,-0.009156744752314094,19,0.1380429935627987,1.36463874550832,-0.013686835570762002,35,-0.3950636890510443,1.0,0.01238281202412872,0.9311961904761905
117,e741b2aa021d,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 100000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.03}",,0.08,339,11320.86607065342,0.13208660706534192,0.042392882942818844,0.6645575312796395,-0.07170433604116377,108,43,0.14342629482071714,10,False,-0.04013576297052877,10487.893460981377,0.048789346098137676,0.04859189176800993,1.0300828549780752,-0.01402299993134215,28,14,0.11067193675889328,10,False,-0.007603250896649904,11297.423818001116,0.12974238180011155,0.13084545477168175,1.5742183343370708,-0.017843286101046796,49,18,0.196,10,False,-0.017843286101046945,0.030913819780999274,0.9080357109720436,-0.01714312796208517,25,0.08966190039121114,0.887754442127383,-0.05928811696289671,59,0.0077795116558718735,0.24353435787659083,-0.03100535542669114,24,0.048789346098137676,1.0300828549780752,-0.01402299993134215,28,0.12974238180011155,1.5742183343370708,-0.017843286101046796,49,-0.3655253236984357,1.0,0.0077795116558718735,0.9310457142857144
118,5fec17c51280,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_max"": -0.02}",,0.06,399,11263.28447553677,0.126328447553677,0.0406155149607097,0.6935861540029787,-0.05876242106266394,128,50,0.1699867197875166,10,False,-0.04013576297052877,10365.462227035607,0.03654622270356067,0.036399173664601214,0.8126207833843113,-0.018186602669599372,32,16,0.12648221343873517,10,False,-0.008935651710003888,11313.753394754209,0.1313753394754209,0.1324930927942567,1.6542670177299053,-0.01984328610104691,53,19,0.212,10,False,-0.019843286101046947,0.027649326469320723,0.8875306365164914,-0.01714312796208528,26,0.06864457940470459,0.768472428808936,-0.05876242106266416,71,0.02562080975815495,0.7154392660395308,-0.03099278999362709,31,0.03654622270356067,0.8126207833843113,-0.018186602669599372,32,0.1313753394754209,1.6542670177299053,-0.01984328610104691,53,-0.11903462938133258,1.0,0.02562080975815495,0.930891746031746
119,e79bdbc379ad,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 20000000.0, ""mom3_max"": -0.08, ""prev_return_percentile_max"": 0.15}",,0.08,175,11016.147721418403,0.10161477214184034,0.03291773298420475,0.6085628342032151,-0.04758513992045532,75,28,0.099601593625498,10,False,-0.04104023440218394,10374.945322424493,0.03749453224244936,0.03734359923774444,1.0079171185033242,-0.010351057465260993,19,10,0.07509881422924901,10,False,-0.008935651710003888,11047.702674236152,0.10477026742361528,0.10565123007409416,1.419574912540291,-0.012453403562046383,35,9,0.14,10,False,-0.01245340356204662,0.026633685634522397,1.6638558879524463,-0.0020959314866053624,15,0.06395123626961818,0.7496361581646275,-0.0475851399204551,39,0.008538582852068322,0.25320535519110593,-0.027266643143561753,21,0.03749453224244936,1.0079171185033242,-0.010351057465260993,19,0.10477026742361528,1.419574912540291,-0.012453403562046383,35,-0.3993542843001091,1.0,0.008538582852068322,0.9307228571428571
120,2d2aa41917a6,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.08, ""prev_return_percentile_max"": 0.15}",,0.08,175,11016.147721418403,0.10161477214184034,0.03291773298420475,0.6085628342032151,-0.04758513992045532,75,28,0.099601593625498,10,False,-0.04104023440218394,10374.945322424493,0.03749453224244936,0.03734359923774444,1.0079171185033242,-0.010351057465260993,19,10,0.07509881422924901,10,False,-0.008935651710003888,11047.702674236152,0.10477026742361528,0.10565123007409416,1.419574912540291,-0.012453403562046383,35,9,0.14,10,False,-0.01245340356204662,0.026633685634522397,1.6638558879524463,-0.0020959314866053624,15,0.06395123626961818,0.7496361581646275,-0.0475851399204551,39,0.008538582852068322,0.25320535519110593,-0.027266643143561753,21,0.03749453224244936,1.0079171185033242,-0.010351057465260993,19,0.10477026742361528,1.419574912540291,-0.012453403562046383,35,-0.3993542843001091,1.0,0.008538582852068322,0.9307228571428571
121,b0753c4a99a0,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": 0.0, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_max"": 0.0}",,,230,12196.526189521685,0.21965261895216837,0.06871008498060993,0.7767228519633493,-0.06371152558321214,97,44,0.12881806108897742,10,False,-0.03768071511157404,10531.699911613865,0.05316999116138654,0.052954364588804426,0.9847871169589247,-0.02074907604852383,28,17,0.11067193675889328,10,False,-0.008935651710003888,11424.475855782439,0.14244758557824388,0.14366537923757128,1.3152288092975366,-0.009753281851684559,41,17,0.164,10,False,-0.00808236492006984,0.030497451704676992,1.009113166971174,-0.01714312796208528,21,0.10249192313894939,0.8230213390054679,-0.06371152558321191,52,0.07352908200849795,0.8794560380718575,-0.05391453546137892,24,0.05316999116138654,0.9847871169589247,-0.02074907604852383,28,0.14244758557824388,1.3152288092975366,-0.009753281851684559,41,-0.2080642649955754,1.0,0.030497451704676992,0.9304904761904761
122,e9aa87d869d2,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": null, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_max"": 0.0}",,0.08,503,12189.704642984258,0.21897046429842582,0.06851000990510392,0.8612772289202651,-0.09068131026404269,187,82,0.24833997343957503,10,False,-0.04013576297052877,10593.172990585266,0.059317299058526674,0.05907605071805455,1.1584176025617032,-0.02074907604852394,45,28,0.17786561264822134,10,False,-0.008935651710003888,11336.167713511051,0.13361677135110517,0.13475470619559138,1.4178488658385136,-0.02486118428281847,72,31,0.288,10,False,-0.017843286101046945,0.04182043590934126,1.088150646853991,-0.018669662038742096,41,0.11112314145177771,0.8944742094923722,-0.0906813102640428,104,0.05302363232045493,1.2035431659261755,-0.02726664314356142,42,0.059317299058526674,1.1584176025617032,-0.02074907604852394,45,0.13361677135110517,1.4178488658385136,-0.02486118428281847,72,-0.2971403736414381,1.0,0.04182043590934126,0.9304390476190476
123,7283b9b2b0a5,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_max"": 0.0}",0.03,,229,11776.973775369652,0.17769737753696524,0.05626341308866567,0.714906882081007,-0.040508114492372016,96,44,0.12749003984063745,10,False,-0.025392098458227118,10630.283661181358,0.06302836611813589,0.06277158215653911,1.4338890082287443,-0.009569312767999771,28,17,0.11067193675889328,10,False,-0.0032,10937.58631433539,0.09375863143353902,0.09454309424244789,1.2786746379185943,-0.012397845290494702,41,17,0.164,10,False,-0.0064,0.019035258612438044,0.9200662365946464,-0.007740678484098318,21,0.0895718235873757,0.77976407914068,-0.04050811449237213,51,0.06069038805011395,0.8649244051928253,-0.012630987499868351,24,0.06302836611813589,1.4338890082287443,-0.009569312767999771,28,0.09375863143353902,1.2786746379185943,-0.012397845290494702,41,-0.7189821261477374,1.0,0.019035258612438044,0.9304038095238096
124,e3d943b5c52e,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""market_prev_return_max"": null, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_max"": 0.0}",,0.08,260,11487.899567432314,0.14878995674323137,0.04751490416110893,0.7720696554231766,-0.0536284127449973,115,60,0.15272244355909695,10,False,-0.03768071511157404,10452.11157087518,0.045211157087517995,0.045028492741948645,0.9204876883658986,-0.02074907604852405,35,24,0.1383399209486166,10,False,-0.008935651710003888,10949.582223327274,0.09495822233272744,0.09575315442596732,1.2249055934412572,-0.014816470030870055,46,22,0.184,10,False,-0.00808236492006984,0.020349788326136986,0.6946761251050101,-0.02351848907524745,27,0.08328058742101563,0.8802517281433156,-0.0536284127449973,57,0.03932312580226749,0.9852646878699456,-0.020284269662921406,31,0.045211157087517995,0.9204876883658986,-0.02074907604852405,35,0.09495822233272744,1.2249055934412572,-0.014816470030870055,46,-0.14841803294272193,1.0,0.020349788326136986,0.9296926984126983
125,324c92cca991,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_max"": 0.0}",,0.08,455,11978.993494542754,0.19789934945427534,0.062292838207573586,0.8040786881291189,-0.08769460766072046,156,59,0.20717131474103587,10,False,-0.04013576297052877,10533.362229271632,0.053336222927163224,0.05311990536053823,1.0726802343486816,-0.02074907604852405,36,19,0.1422924901185771,10,False,-0.008935651710003888,11572.87336035124,0.1572873360351239,0.15864056741566102,1.6596311633978071,-0.017843286101046907,63,22,0.252,10,False,-0.017843286101046945,0.03923615492866794,1.0661196528094323,-0.01714312796208528,31,0.10803423517172872,0.8759404763879416,-0.08769460766072046,93,0.04028635622764054,1.083879603208325,-0.029518373646801432,32,0.053336222927163224,1.0726802343486816,-0.02074907604852405,36,0.1572873360351239,1.6596311633978071,-0.017843286101046907,63,-0.2686015462195628,1.0,0.03923615492866794,0.9294942857142857
